# Time	Norm Rc=40	Norm Rc=60	Norm Rc=80	Norm Rc=100	Norm Rc=120	
171.593423301331	0.999980579003334	0.999980534628263	0.999980534085574	0.99998053664453	0.999980500257282
171.630167075057	0.999980858370457	0.999980814966548	0.9999808143076	0.99998081678484	0.99998078084741
171.666910848784	0.999981139699748	0.999981096649752	0.999981096611786	0.999981099062314	0.999981063222789
171.70365462251	0.999981422543012	0.999981379970791	0.99998138041009	0.999981382884253	0.999981347641473
171.740398396236	0.999981706867004	0.999981665563236	0.999981665703765	0.999981668286709	0.999981633500596
171.777142169962	0.999981992691518	0.999981952613215	0.999981952551358	0.999981955242111	0.999981920786677
171.813885943688	0.999982279784216	0.999982241063784	0.99998224079552	0.99998224356801	0.999982209636757
171.850629717415	0.999982568497218	0.99998253105837	0.999982530544249	0.999982533293689	0.999982499753417
171.887373491141	0.999982859263948	0.999982822416763	0.999982822199735	0.999982824564246	0.999982791358222
171.924117264867	0.999983151270897	0.999983115242103	0.999983115198643	0.999983117717462	0.999983084936597
171.960861038593	0.999983444536372	0.999983409641789	0.99998340947227	0.999983412145356	0.999983379869891
171.997604812319	0.999983739295102	0.999983705340689	0.999983705186115	0.999983707855081	0.999983676119043
172.034348586046	0.999984035354772	0.999984002493585	0.999984002082941	0.999984004850486	0.999983973763897
172.071092359772	0.999984332640903	0.999984300945237	0.999984300343969	0.999984302855786	0.999984272709671
172.107836133498	0.999984631273454	0.999984600565839	0.999984600347445	0.999984602233895	0.999984572825754
172.144579907224	0.999984931469058	0.999984901572256	0.999984901499143	0.999984903593911	0.999984874138001
172.18132368095	0.999985232777102	0.999985203926931	0.999985203754952	0.99998520604407	0.999985176873558
172.218067454676	0.999985535206231	0.999985507386895	0.99998550724078	0.999985509455152	0.999985480873195
172.254811228403	0.999985838822226	0.999985812157186	0.9999858118337	0.999985814162793	0.999985785543562
172.291555002129	0.99998614345979	0.999986118006125	0.999986117668277	0.999986119905332	0.999986091425685
172.328298775855	0.999986449239781	0.999986424849543	0.999986424746089	0.999986426706027	0.999986399226567
172.365042549581	0.999986756457834	0.999986732862673	0.999986732642338	0.999986734929595	0.999986707913148
172.401786323307	0.999987064577038	0.999987041980346	0.999987041581459	0.999987044048364	0.999987017436726
172.438530097034	0.999987373494846	0.999987351964955	0.999987351564804	0.99998735403762	0.999987328055537
172.47527387076	0.999987683387763	0.999987663015618	0.999987662439702	0.999987665086219	0.999987639440815
172.512017644486	0.999987994221421	0.999987975034488	0.999987974575358	0.999987977017825	0.999987951744076
172.548761418212	0.999988306221082	0.999988287986339	0.999988287587842	0.999988289805503	0.99998826533272
172.585505191938	0.999988619012204	0.999988601772027	0.9999886014524	0.999988603756626	0.999988579688335
172.622248965665	0.999988932556373	0.999988916337365	0.999988916149302	0.999988918478165	0.999988894756797
172.658992739391	0.999989246872694	0.999989231701498	0.999989231531802	0.999989233855761	0.999989210634663
172.695736513117	0.99998956179482	0.999989547894564	0.999989547661598	0.999989550042731	0.999989527131144
172.732480286843	0.999989877492936	0.999989864789827	0.999989864463032	0.999989866911187	0.99998984434517
172.769224060569	0.999990194229074	0.999990182495092	0.999990181840035	0.99999018439083	0.999990162630191
172.805967834295	0.999990511455598	0.999990500769678	0.999990499933707	0.999990502455783	0.999990481416795
172.842711608022	0.999990829142604	0.999990819583276	0.999990819016045	0.999990821210166	0.999990800672343
172.879455381748	0.999991147428974	0.999991138841869	0.999991138462456	0.999991140829354	0.999991120533921
172.916199155474	0.999991466062167	0.999991458334652	0.99999145831926	0.99999146069227	0.999991440802249
172.9529429292	0.999991785178938	0.999991778332423	0.999991778673314	0.999991780983904	0.999991761579059
172.989686702926	0.999992105228815	0.999992099519429	0.999992099163753	0.999992101845156	0.99999208317217
173.026430476653	0.999992425520065	0.999992420985083	0.999992420093088	0.999992423058153	0.999992405057736
173.063174250379	0.99999274598993	0.999992742566391	0.999992742003825	0.999992744854898	0.9999927270623
173.099918024105	0.999993066863972	0.999993064586424	0.999993064140897	0.999993066904622	0.999993049368985
173.136661797831	0.999993387881534	0.999993386772616	0.999993386460827	0.999993389138324	0.999993371978703
173.173405571557	0.999993709148932	0.999993709155738	0.999993709068934	0.999993711542968	0.999993695089901
173.210149345283	0.999994031006024	0.999994032023385	0.999994031673072	0.999994033917938	0.999994018381061
173.24689311901	0.999994352885073	0.999994354954676	0.999994354220474	0.999994356463716	0.999994341825217
173.283636892736	0.999994674655281	0.999994677908734	0.999994677040218	0.999994679680037	0.999994665382562
173.320380666462	0.999994996495662	0.999995000949373	0.999995000354337	0.999995002913016	0.999994988811578
173.357124440188	0.999995318390561	0.999995323941571	0.999995323519937	0.999995326070183	0.999995312084444
173.393868213914	0.999995640526074	0.999995646926913	0.999995646620215	0.999995649275537	0.999995635424105
173.430611987641	0.999995962548638	0.999995970181695	0.999995969674177	0.999995972220935	0.999995959175784
173.467355761367	0.999996284413305	0.999996293241632	0.999996292457858	0.999996294832088	0.999996282752904
173.504099535093	0.999996606116559	0.999996615997851	0.999996615135035	0.999996617414333	0.999996606123231
173.540843308819	0.999996927495818	0.999996938629615	0.999996937864289	0.999996940249353	0.999996929353109
173.577587082545	0.999997248685137	0.999997261007758	0.999997260301713	0.999997262765995	0.999997252142831
173.614330856272	0.99999756986646	0.999997583044423	0.999997582536802	0.99999758497645	0.999997574462193
173.651074629998	0.999997890653758	0.999997904773921	0.999997904420858	0.999997906897059	0.999997896528855
173.687818403724	0.999998211107839	0.999998226298304	0.999998225799302	0.999998228261792	0.999998218574903
173.72456217745	0.999998531138033	0.999998547374828	0.999998546737703	0.999998549048017	0.999998540223716
173.761305951176	0.999998850656095	0.999998868104985	0.999998867277001	0.999998869479023	0.99999886152383
173.798049724902	0.999999169533796	0.999999188307128	0.999999187598202	0.999999189840068	0.999999182328624
173.834793498629	0.999999487581145	0.999999507804584	0.999999507275731	0.999999509552375	0.999999502354046
173.871537272355	0.99999980508121	0.999999826639228	0.999999826263459	0.999999828580884	0.999999821704406
173.908281046081	1.00000012270217	1.0000001448973	1.00000014458116	1.00000014697798	1.00000014050457
173.945024819807	1.00000043955182	1.0000004628342	1.00000046195851	1.00000046452119	1.00000045876228
173.981768593533	1.00000075543928	1.000000779939	1.00000077862409	1.0000007813695	1.00000077626171
