# Polar angle	Differential ionization probability (asymptotic ejection angle)
1.73655875324059	0.0112633009822436
1.75234565099732	0.012801864082304
1.76813254875405	0.0144236306650178
1.78391944651079	0.0161151945455499
1.79970634426752	0.0178625445828273
1.81549324202425	0.0196511760025892
1.83128013978099	0.0214662064640172
1.84706703753772	0.0232924961153291
1.86285393529445	0.0251147708521136
1.87864083305118	0.0269177479622519
1.89442773080792	0.0286862633127819
1.91021462856465	0.0304053992069002
1.92600152632138	0.032060612013519
1.94178842407811	0.033637858647613
1.95757532183485	0.0351237209574312
1.97336221959158	0.036505527055109
1.98914911734831	0.0377714686110991
2.00493601510504	0.038910713121102
2.02072291286178	0.0399135101479302
2.03650981061851	0.0407712905411876
2.05229670837524	0.0414767576460526
2.06808360613197	0.0420239695300955
2.08387050388871	0.0424084112851536
2.09965740164544	0.0426270565009563
2.11544429940217	0.0426784170593668
2.1312311971589	0.0425625804635449
2.14701809491564	0.0422812339954693
2.16280499267237	0.0418376750882674
2.1785918904291	0.0412368074064846
2.19437878818584	0.0404851222472464
2.21016568594257	0.0395906650073097
2.2259525836993	0.0385629866039959
2.24173948145603	0.0374130798903218
2.25752637921277	0.0361533012643726
2.2733132769695	0.0347972778378825
2.28910017472623	0.0333598006966827
2.30488707248296	0.0318567049535562
2.3206739702397	0.0303047374594182
2.33646086799643	0.0287214131989113
2.35224776575316	0.0271248615487892
2.36803466350989	0.025533663719297
2.38382156126663	0.0239666828277483
2.39960845902336	0.0224428881674636
2.41539535678009	0.0209811753322906
2.43118225453682	0.0196001839354695
2.44696915229356	0.0183181147203981
2.46275605005029	0.0171525478989872
2.47854294780702	0.0161202645702393
2.49432984556376	0.0152370730672565
2.51011674332049	0.0145176420552117
2.52590364107722	0.0139753421563872
2.54169053883395	0.0136220978119087
2.55747743659069	0.0134682510042728
2.57326433434742	0.0135224383613536
2.58905123210415	0.0137914830426219
2.60483812986088	0.0142803026732725
2.62062502761762	0.0149918344433829
2.63641192537435	0.0159269783287031
2.65219882313108	0.0170845592188305
2.66798572088781	0.0184613085589732
2.68377261864455	0.0200518659248658
2.69955951640128	0.02184880075827
2.71534641415801	0.0238426542944654
2.73113331191474	0.0260220015147665
2.74692020967148	0.0283735327579955
2.76270710742821	0.0308821544265574
2.77849400518494	0.0335311080269531
2.79428090294168	0.0363021065928504
2.81006780069841	0.0391754873529615
2.82585469845514	0.0421303793276805
2.84164159621187	0.0451448843695641
2.85742849396861	0.048196270005167
2.87321539172534	0.0512611722913866
2.88900228948207	0.0543158067702642
2.9047891872388	0.0573361854940715
2.92057608499554	0.060298337999335
2.93636298275227	0.0631785340360268
2.952149880509	0.0659535058081131
2.96793677826573	0.0686006674554532
2.98372367602247	0.0710983295059139
2.9995105737792	0.0734259060514013
3.01529747153593	0.0755641124529162
3.03108436929266	0.0774951514578856
