# Energy	Aggregated during	Calculated after	Total
0.005	0.150193575821699	0.120341001847412	0.270534577669111
0.0075	0.234660515562029	0.0985728526506851	0.333233368212714
0.01	0.310724180314385	0.0852767962792737	0.396000976593659
0.0125	0.374863298159399	0.076578845631235	0.451442143790634
0.015	0.423799077273241	0.0696799074047482	0.493478984677989
0.0175	0.453904193819296	0.0632188540557776	0.517123047875074
0.02	0.461618735633308	0.0569256789142193	0.518544414547528
0.0225	0.444701310044177	0.0510865741500363	0.495787884194213
0.025	0.403238683777819	0.0460393088463866	0.449277992624206
0.0275	0.340385429093297	0.0419828394624802	0.382368268555778
0.03	0.262667242204574	0.0388790935077025	0.301546335712276
0.0325	0.179522488674478	0.0365274062055231	0.216049894880001
0.035	0.102486696044499	0.0346759447949888	0.137162640839487
0.0375	0.0439969101792428	0.0330811403146199	0.0770780504938626
0.04	0.0159576799260355	0.0315839081745522	0.0475415881005877
0.0425	0.0284207039079877	0.0301111303505097	0.0585318342584974
0.045	0.0882852193033645	0.0286814103224703	0.116966629625835
0.0475	0.198509339078709	0.0272814012934718	0.225790740372181
0.05	0.35766553581671	0.0259768041252805	0.383642339941991
0.0525	0.560001960263483	0.0247899945653123	0.584791954828795
0.055	0.795963955350953	0.0237183335933024	0.819682288944256
0.0575	1.05300410708003	0.0227468803649258	1.07575098744495
0.06	1.31670054611401	0.0218374954187622	1.33853804153278
0.0625	1.57195126835922	0.0209617426046144	1.59291301096383
0.065	1.804215221977	0.0200700013156865	1.82428522329269
0.0675	2.00063035659974	0.0191386011781996	2.01976895777794
0.07	2.15092238898818	0.0181534984996302	2.16907588748781
0.0725	2.24803261777112	0.017112180455025	2.26514479822614
0.075	2.28842236982511	0.0160181144909908	2.3044404843161
0.0775	2.27207538594368	0.0148896140954611	2.28696500003914
0.08	2.2022316036933	0.0137293435364361	2.21596094722973
0.0825	2.08490678161089	0.0125708730508206	2.09747765466172
0.085	1.9282546968321	0.0114238690920688	1.93967856592417
0.0875	1.74185729067451	0.0103053237903233	1.75216261446484
0.09	1.53595976236875	0.00922732324683302	1.54518708561558
0.0925	1.32077462884445	0.00820115941033602	1.32897578825478
0.095	1.10583943739742	0.007233852636446	1.11307329003386
0.0975	0.89950226816076	0.00633007112256552	0.905832339283326
0.1	0.708557860355697	0.00549578394640758	0.714053644302105
0.1025	0.538039154700847	0.00472968294651658	0.542768837647364
0.105	0.391154900439523	0.00403608428534546	0.395190984724869
0.1075	0.269372702204628	0.00340861238889717	0.272781314593525
0.11	0.172601332331094	0.00285511865431751	0.175456450985412
0.1125	0.0994549192148113	0.00236833651963358	0.101823255734445
0.115	0.0475713697122952	0.00194504713308958	0.0495164168453847
0.1175	0.0139366177846225	0.00158312362966166	0.0155197414142841
0.12	-0.00478701322399667	0.00127666532250349	-0.00351034790149317
0.1225	-0.0119699936427333	0.00102120993423335	-0.0109487837084999
0.125	-0.0107637988604547	0.000813497538716583	-0.00995030132173814
0.1275	-0.00391286917698151	0.000645611453521266	-0.00326725772346024
0.13	0.00637260257554813	0.000514926160616893	0.00688752873616502
0.1325	0.0184821199736234	0.000412892884673455	0.0188950128582969
0.135	0.0314068094882086	0.000334476562275962	0.0317412860504846
0.1375	0.0446948153854972	0.000277016596457488	0.0449718319819547
0.14	0.058365392192046	0.000235723871874791	0.0586011160639208
0.1425	0.0727959988988879	0.000206420821856911	0.0730024197207449
0.145	0.0885966698628495	0.000186173727487722	0.0887828435903372
0.1475	0.106479802050937	0.000173790308389357	0.106653592359327
0.15	0.127140293606313	0.000164821958443336	0.127305115564757
0.1525	0.151148918790189	0.000161703497556357	0.151310622287746
0.155	0.178874037957622	0.000159048194928373	0.179033086152551
0.1575	0.210418607891135	0.000158122350377852	0.210576730241513
0.16	0.245595753820556	0.000158385710818135	0.245754139531374
0.1625	0.283922538285089	0.000159244340331893	0.284081782625421
0.165	0.324640967609469	0.000159568785680501	0.32480053639515
0.1675	0.366757823845639	0.000159543401876718	0.366917367247516
0.17	0.409099347659875	0.000159570162613319	0.409258917822489
0.1725	0.450378585237382	0.000158010521917305	0.450536595759299
0.175	0.489264696199356	0.00015673135478903	0.489421427554145
0.1775	0.524453628718844	0.000154201787531882	0.524607830506376
0.18	0.554737985375811	0.000150645446090844	0.554888630821902
0.1825	0.579062711206897	0.000147373607677742	0.579210084814575
0.185	0.59657723955547	0.000142155847593209	0.596719395403063
0.1875	0.606668578474429	0.00013771749526825	0.606806295969697
0.19	0.608985734267646	0.000132849554822099	0.609118583822468
0.1925	0.603445373524748	0.00012793428899686	0.603573307813745
0.195	0.59022919917778	0.000120775567554475	0.590349974745334
0.1975	0.569761932182841	0.000115911684789254	0.56987784386763
0.2	0.542688138593992	0.000110161136398316	0.542798299730391
0.2025	0.509835412096433	0.000104045947147598	0.509939458043581
0.205	0.472171601945053	9.91299535691412e-05	0.472270731898622
0.2075	0.430765994314357	9.26318889449918e-05	0.430858626203302
0.21	0.386742623990497	8.70660708817993e-05	0.386829690061379
0.2125	0.341241346384012	8.25646279198095e-05	0.341323911011932
0.215	0.295379271819861	7.78332452000358e-05	0.295457105065061
0.2175	0.250217491869089	7.21283381388579e-05	0.250289620207228
0.22	0.206731822121081	6.69060715026562e-05	0.206798728192583
0.2225	0.165791512201026	6.18654918459407e-05	0.165853377692872
0.225	0.128141998391812	5.66762734460946e-05	0.128198674665258
0.2275	0.0943934741067466	5.18042207152329e-05	0.0944452783274618
0.23	0.0650173640780203	4.73184448445905e-05	0.0650646825228649
0.2325	0.0403425589075916	4.28523875937109e-05	0.0403854112951854
0.235	0.0205631671100619	3.83282482842863e-05	0.0206014953583461
0.2375	0.00574486571583088	3.4435976098025e-05	0.0057793016919289
0.24	-0.00416420268631147	3.07964895294397e-05	-0.00413340619678203
0.2425	-0.00931840302653493	2.66511716380372e-05	-0.00929175185489689
0.245	-0.00996298354829171	2.34726321662888e-05	-0.00993951091612542
0.2475	-0.00641631725294252	2.0911603770864e-05	-0.00639540564917166
0.25	0.000942859017611746	1.78359724924147e-05	0.000960694990104161
0.2525	0.0116903619690496	1.50912786757941e-05	0.0117054532477253
0.255	0.0253687663660302	1.32912856646588e-05	0.0253820576516948
0.2575	0.0414995110641256	1.11733367495983e-05	0.0415106844008752
0.26	0.0595927379891178	9.35910925881069e-06	0.0596020970983766
0.2625	0.0791555591782381	7.43005661593823e-06	0.079162989234854
0.265	0.0997012895025485	6.03888254409163e-06	0.0997073283850926
0.2675	0.120754737837981	4.89414669952374e-06	0.120759631984681
0.27	0.14185992338946	3.90288948677311e-06	0.141863826278947
0.2725	0.16258465536564	2.81530885754934e-06	0.162587470674498
0.275	0.182526062246891	2.22768035442073e-06	0.182528289927245
0.2775	0.201314249260688	1.39666715024179e-06	0.201315645927838
0.28	0.218616817277478	9.64570676305834e-07	0.218617781848154
0.2825	0.234142024745148	5.46720519808528e-07	0.234142571465667
0.285	0.247640971868456	1.61368769730096e-07	0.247641133237225
0.2875	0.258909294863006	-3.01430091466598e-07	0.258908993432915
0.29	0.2677895000704	-1.74217714036521e-07	0.267789325852686
0.2925	0.274169718269976	-4.51285838803642e-07	0.274169266984137
0.295	0.277986509148242	-6.13976420342438e-07	0.277985895171822
0.2975	0.279221844056284	-4.38880524352536e-07	0.27922140517576
0.3	0.27790384396651	-4.27606526235197e-07	0.277903416359984
0.3025	0.274104051866022	-4.95566567182111e-07	0.274103556299455
0.305	0.26793664104261	-1.62766603272234e-07	0.267936478276007
0.3075	0.259555248463222	2.67132102600992e-07	0.259555515595325
0.31	0.24914962488246	1.74027051553388e-07	0.249149798909511
0.3125	0.236941804068169	4.75829115632055e-07	0.236942279897285
0.315	0.223181869951385	6.94637220111704e-07	0.223182564588605
0.3175	0.208143042280455	6.45952770722553e-07	0.208143688233225
0.32	0.192115062791897	9.51555236405087e-07	0.192116014347134
0.3225	0.17539891173228	1.07259828678508e-06	0.175399984330567
0.325	0.15830021755152	1.23122765877198e-06	0.158301448779179
0.3275	0.141122677811865	1.27980859141024e-06	0.141123957620457
0.33	0.124161680494503	1.73377064557063e-06	0.124163414265149
0.3325	0.107698355725425	1.55110445731085e-06	0.107699906829883
0.335	0.0919942390472955	1.69654124440325e-06	0.0919959355885399
0.3375	0.0772859263158447	1.74670742032552e-06	0.077287673023265
0.34	0.0637814733376384	1.80088657376323e-06	0.0637832742242122
0.3425	0.0516569726295093	1.73732395713379e-06	0.0516587099534665
0.345	0.0410536249308374	1.60324662175785e-06	0.0410552281774591
0.3475	0.0320771578606327	1.75603012422402e-06	0.0320789138907569
0.35	0.0247962519627323	1.73752412056506e-06	0.0247979894868528
0.3525	0.0192430807737655	1.77618215325621e-06	0.0192448569559187
0.355	0.0154137653899781	1.5838281041467e-06	0.0154153492180822
0.3575	0.0132705839859591	1.38700921646172e-06	0.0132719709951755
0.36	0.012743268476568	1.28066036461763e-06	0.0127445491369326
0.3625	0.0137325418942066	1.03653550427508e-06	0.0137335784297109
0.365	0.0161129570251963	1.06879200266335e-06	0.016114025817199
0.3675	0.0197367050934544	1.01688243670043e-06	0.0197377219758911
0.37	0.0244378353731621	8.65875032025616e-07	0.0244387012481941
0.3725	0.0300365118791259	6.39963154179948e-07	0.0300371518422801
0.375	0.0363436407708264	6.74722528180686e-07	0.0363443154933546
0.3775	0.0431651093999325	5.70790883210083e-07	0.0431656801908157
0.38	0.0503067012597434	5.21067472602903e-08	0.0503067533664906
0.3825	0.0575778409341942	5.39421270248654e-08	0.0575778948763212
0.385	0.0647959584066014	-7.07759251555469e-08	0.0647958876306762
0.3875	0.0717897943457234	-9.91926507907799e-08	0.0717896951530726
0.39	0.0784023047498248	-2.57712917750925e-07	0.078402047036907
0.3925	0.084493460723312	-2.99048231541986e-07	0.0844931616750804
0.395	0.0899417997937297	-5.63185359017898e-07	0.0899412366083707
0.3975	0.0946461310449452	-5.93322625159004e-07	0.09464553772232
0.4	0.0985260906218587	-7.66233770907339e-07	0.0985253243880878
0.4025	0.101522781003527	-7.74770467658325e-07	0.101522006233059
0.405	0.103598146847206	-8.60306408102249e-07	0.103597286540798
0.4075	0.104735164968092	-9.36794113496237e-07	0.104734228173978
0.41	0.104936141707798	-1.07898420282862e-06	0.104935062723595
0.4125	0.10422197426017	-1.07463643181508e-06	0.104220899623738
0.415	0.102630811709726	-1.08484185039935e-06	0.102629726867876
0.4175	0.100216008181843	-1.07709663224864e-06	0.10021493108521
0.42	0.0970443523346939	-9.59925297131405e-07	0.0970433924093968
0.4225	0.0931943136938461	-1.03888826113225e-06	0.093193274805585
0.425	0.0887534869687188	-1.04571091120381e-06	0.0887524412578076
0.4275	0.0838166731890932	-9.92206336636752e-07	0.0838156809827566
0.43	0.0784835407252243	-1.01832650190371e-06	0.0784825223987224
0.4325	0.0728563555654662	-1.03601602137657e-06	0.0728553195494448
0.435	0.0670378256117929	-8.76537734196816e-07	0.0670369490740587
0.4375	0.0611290624794759	-8.88225638904082e-07	0.061128174253837
0.44	0.0552275619447604	-6.3786525645146e-07	0.0552269240795039
0.4425	0.0494254528421654	-6.58298838623501e-07	0.0494247945433268
0.445	0.0438081222841436	-6.32085289250535e-07	0.0438074901988543
0.4475	0.0384527209888281	-4.75221199775201e-07	0.0384522457676284
0.45	0.0334272584467346	-3.85228499607653e-07	0.033426873218235
0.4525	0.028789957691713	-4.29254483100642e-07	0.0287895284372299
0.455	0.0245884478697985	-1.97456328310571e-07	0.0245882504134702
0.4575	0.0208598601800578	-6.77001725917263e-08	0.0208597924798852
0.46	0.0176306845050462	-2.91617169061598e-08	0.0176306553433293
0.4625	0.0149168149827851	1.17999129495105e-07	0.0149169329819146
0.465	0.0127242265488288	2.47821963172446e-07	0.0127244743707919
0.4675	0.0110491219367803	3.22067639637989e-07	0.0110494440044199
0.47	0.00987884274112729	3.17395521894201e-07	0.00987916013664919
0.4725	0.00919251856100305	4.52239793558803e-07	0.00919297080079661
0.475	0.00896195327879163	3.74303342477214e-07	0.00896232758213411
0.4775	0.00915233778710334	4.81792537600899e-07	0.00915281957964094
0.48	0.00972351268782205	6.01487934739811e-07	0.00972411417575679
0.4825	0.0106306589920432	5.46445656011401e-07	0.0106312054376992
0.485	0.0118256357545962	6.1324314245387e-07	0.0118262489977386
0.4875	0.0132577234902952	6.79845687626063e-07	0.0132584033359828
0.49	0.0148749488870271	7.05663842526144e-07	0.0148756545508696
0.4925	0.0166249648805191	6.93390998220481e-07	0.0166256582715173
0.495	0.0184560874866235	6.74693613247041e-07	0.0184567621802367
0.4975	0.020318252750453	6.94121577304169e-07	0.0203189468720303
0.5	0.0221638962708408	7.61119455311817e-07	0.0221646573902961
0.5025	0.0239487982383552	7.39923785994484e-07	0.0239495381621412
0.505	0.0256325623435018	6.80072295932957e-07	0.0256332424157977
0.5075	0.0271793721297695	7.60684325039804e-07	0.0271801328140945
0.51	0.028558261941665	7.03550429464106e-07	0.0285589654920945
0.5125	0.0297435563692364	6.34123670148048e-07	0.0297441904929065
0.515	0.0307148712760076	7.10259003993974e-07	0.0307155815350116
0.5175	0.0314572749186393	5.85652018533592e-07	0.0314578605706579
0.52	0.0319610516679237	5.24849990841315e-07	0.0319615765179145
0.5225	0.0322217761612316	4.93583897639015e-07	0.0322222697451292
0.525	0.0322398336586778	4.56697158947219e-07	0.0322402903558367
0.5275	0.0320201578144657	3.14034772881792e-07	0.0320204718492386
0.53	0.0315719152466824	3.80829591297363e-07	0.0315722960762737
0.5325	0.0309079711055688	2.52022654205879e-07	0.030908223128223
0.535	0.0300445588025693	2.92163810584133e-07	0.0300448509663799
0.5375	0.0290006763007103	2.8624413868353e-07	0.029000962544849
0.54	0.0277977255685291	1.51555896295147e-07	0.0277978771244254
0.5425	0.0264588516407912	1.798005396529e-07	0.0264590314413309
0.545	0.0250086172752501	1.40540118011838e-10	0.0250086174157902
0.5475	0.0234723821083679	-8.9896137130507e-08	0.0234722922122307
0.55	0.0218758506329177	-9.30490114679944e-08	0.0218757575839062
0.5525	0.0202446184496202	-1.60812215919129e-07	0.0202444576374042
0.555	0.0186036885796154	-1.993538303132e-07	0.018603489225785
0.5575	0.0169769954532371	-2.63347308626067e-07	0.0169767321059285
0.56	0.0153871438500138	-2.40922701812306e-07	0.015386902927312
0.5625	0.0138548616542208	-3.05480162933926e-07	0.0138545561740578
0.565	0.0123989252247422	-3.69946873412774e-07	0.0123985552778688
0.5675	0.0110356871000578	-3.84017677735025e-07	0.01103530308238
0.57	0.009779102485214	-4.25768640770819e-07	0.00977867671657323
0.5725	0.00864036380027243	-5.01353786854766e-07	0.00863986244648557
0.575	0.00762805529358406	-4.84369540628296e-07	0.00762757092404343
0.5775	0.00674807406685514	-5.06483111922057e-07	0.00674756758374322
0.58	0.00600362382761649	-5.3843264868018e-07	0.00600308539496781
0.5825	0.00539538403922642	-5.53508930787905e-07	0.00539483053029563
0.585	0.0049216993020921	-5.60962930850417e-07	0.00492113833916124
0.5875	0.00457865749580026	-5.38262521039845e-07	0.00457811923327922
0.59	0.00436035245374425	-5.41208164469512e-07	0.00435981124557978
0.5925	0.00425916169518698	-5.243324964084e-07	0.00425863736269057
0.595	0.00426586377710169	-5.819652552807e-07	0.00426528181184641
0.5975	0.00437009461338016	-4.52513568053392e-07	0.0043696420998121
0.6	0.00456035776001289	-5.22810774562154e-07	0.00455983494923832
0.6025	0.00482448976339514	-4.58210554008709e-07	0.00482403155284113
0.605	0.00514972375528199	-4.90641832709638e-07	0.00514923311344928
0.6075	0.00552311212513477	-4.36291334376661e-07	0.00552267583380039
0.61	0.00593159273638484	-3.93123835301954e-07	0.00593119961254954
0.6125	0.00636231466084287	-2.92944280329164e-07	0.00636202171656254
0.615	0.00680276113046386	-2.92015408607837e-07	0.00680246911505525
0.6175	0.00724109652806816	-2.8846529504264e-07	0.00724080806277312
0.62	0.00766611764241943	-2.82972977957434e-07	0.00766583466944148
0.6225	0.00806764558762955	-2.57259109133613e-07	0.00806738832852042
0.625	0.00843649602659046	-1.68066620672892e-07	0.00843632795996979
0.6275	0.00876467844436424	-1.55422028146864e-07	0.00876452302233609
0.63	0.00904545460021687	-9.84890154692743e-08	0.0090453561112014
0.6325	0.00927339494758458	-7.9254562516954e-08	0.00927331569302206
0.635	0.0094444802923258	-5.94248366421965e-09	0.00944447434984214
0.6375	0.00955600363083409	5.38398213983346e-08	0.00955605747065549
0.64	0.00960660708551919	5.18820452220611e-08	0.00960665896756441
0.6425	0.00959621959076222	7.81402549720439e-08	0.00959629773101719
0.645	0.00952597723446861	9.94662427661534e-08	0.00952607670071137
0.6475	0.00939809588626466	1.46078591479982e-07	0.00939824196485614
0.65	0.00921582751383597	2.14691955354951e-07	0.00921604220579132
0.6525	0.0089832852567214	2.35851696795658e-07	0.00898352110841819
0.655	0.00870527925263719	2.5148458867644e-07	0.00870553073722586
0.6575	0.0083872455612533	2.70111571081217e-07	0.00838751567282438
0.66	0.008035064779944	2.85235534446733e-07	0.00803535001547845
0.6625	0.00765494951965821	3.55693388943343e-07	0.00765530521304715
0.665	0.00725322886768064	3.59091578015527e-07	0.00725358795925866
0.6675	0.00683636059128375	3.63435738485796e-07	0.00683672402702224
0.67	0.00641071560904995	3.98029025202632e-07	0.00641111363807515
0.6725	0.0059824773073304	4.19174352425955e-07	0.00598289648168282
0.675	0.00555757437566978	4.2338158220692e-07	0.00555799775725199
0.6775	0.00514160119266308	4.09948788854383e-07	0.00514201114145194
0.68	0.00473970933355932	4.10981262849548e-07	0.00474012031482217
0.6825	0.00435656732673671	4.20151824936701e-07	0.00435698747856164
0.685	0.00399630558112965	3.95413515864228e-07	0.00399670099464552
0.6875	0.00366246760861211	3.90828377886545e-07	0.00366285843699
0.69	0.00335795422211335	4.11204331022356e-07	0.00335836542644437
0.6925	0.0030850836412951	3.8177009736829e-07	0.00308546541139247
0.695	0.0028454888998906	3.24868704941858e-07	0.00284581376859554
0.6975	0.00264017583713119	3.77956999992434e-07	0.00264055379413118
0.7	0.00246950112902574	2.71591406899763e-07	0.00246977272043264
0.7025	0.00233324979974913	2.92071580607373e-07	0.00233354187132974
0.705	0.00223060685794226	2.95857697672862e-07	0.00223090271563993
0.7075	0.00216026055361613	3.07623589698952e-07	0.00216056817720583
0.71	0.00212036871011163	2.781673005225e-07	0.00212064687741216
0.7125	0.00210872497168819	2.83849011787255e-07	0.00210900882069998
0.715	0.00212270795470828	1.52127331073978e-07	0.00212286008203935
0.7175	0.00215947839379551	1.78310798838958e-07	0.00215965670459435
0.72	0.00221588993414444	1.32192797616215e-07	0.00221602212694205
0.7225	0.00228868544028062	1.21353527569557e-07	0.00228880679380819
0.725	0.00237451452383178	1.08901156090416e-07	0.00237462342498787
0.7275	0.0024699836602081	7.32071365281784e-08	0.00247005686734463
0.73	0.00257174070793025	1.08013911006536e-09	0.00257174178806936
0.7325	0.00267652634384386	-5.52704955224623e-09	0.00267652081679431
0.735	0.00278123044753974	-2.49710678102242e-08	0.00278120547647193
0.7375	0.00288291158871563	-7.35843632126917e-08	0.00288283800435242
0.74	0.00297886640161381	-1.0227176319807e-07	0.00297876412985062
0.7425	0.00306665695220296	-1.01667545987686e-07	0.00306655528465697
0.745	0.00314413577463195	-1.25182236751457e-07	0.0031440105923952
0.7475	0.00320947582325345	-1.40210049728223e-07	0.00320933561320372
0.75	0.00326115279132647	-1.74776386894541e-07	0.00326097801493957
0.7525	0.00329801848628527	-1.85066033090855e-07	0.00329783342025218
0.755	0.00331924215413686	-1.98473331253899e-07	0.00331904368080561
0.7575	0.00332433346347615	-2.30372918965746e-07	0.00332410309055718
0.76	0.00331315759812033	-2.21834371685641e-07	0.00331293576374864
0.7625	0.00328588280192886	-2.58587154588668e-07	0.00328562421477427
0.765	0.00324298016121463	-2.7086309175057e-07	0.00324270929812288
0.7675	0.0031852061158532	-2.89734024889042e-07	0.00318491638182831
0.77	0.00311356944576529	-2.91897517881889e-07	0.00311327754824741
0.7725	0.00302928961418803	-3.03184055954143e-07	0.00302898643013208
0.775	0.00293379446292619	-3.10428729167244e-07	0.00293348403419702
0.7775	0.00282863685279953	-3.03461932473686e-07	0.00282833339086706
0.78	0.00271551968871533	-2.92323574916921e-07	0.00271522736514041
0.7825	0.00259617952858022	-3.10681547457888e-07	0.00259586884703276
0.785	0.00247243426649435	-2.95738750955084e-07	0.00247213852774339
0.7875	0.0023460820503667	-2.93262700378613e-07	0.00234578878766632
0.79	0.00221890665831175	-2.89933245182376e-07	0.00221861672506656
0.7925	0.00209262022214208	-2.88643137318006e-07	0.00209233157900476
0.795	0.00196885408338624	-3.04145194030167e-07	0.00196854993819221
0.7975	0.00184912655754235	-2.92751357561498e-07	0.00184883380618479
0.8	0.00173481542535338	-2.50435000045994e-07	0.00173456499035333
0.8025	0.00162715241947593	-2.84667264224095e-07	0.00162686775221171
0.805	0.00152719940029035	-2.26373002655539e-07	0.0015269730272877
0.8075	0.00143584420956835	-2.24115710713968e-07	0.00143562009385764
0.81	0.00135379122078029	-2.37028127159952e-07	0.00135355419265313
0.8125	0.00128155321411153	-1.87398129668953e-07	0.00128136581598186
0.815	0.00121946265147383	-1.71976016343444e-07	0.00121929067545749
0.8175	0.00116766220671225	-1.52132124824664e-07	0.00116751007458743
0.82	0.0011261231167892	-1.35533498695533e-07	0.0011259875832905
0.8225	0.0010946366186581	-1.14063246285788e-07	0.00109452255541181
0.825	0.00107284511788024	-1.13167289386766e-07	0.00107273195059085
0.8275	0.00106023738565442	-9.13321650252138e-08	0.00106014605348939
0.83	0.00105617134861751	-7.92184338155002e-08	0.0010560921301837
0.8325	0.00105988718200344	-3.48201840541539e-08	0.00105985236181939
0.835	0.00107053372623845	-1.85896584701862e-09	0.00107053186727261
0.8375	0.0010871799209903	1.59453399974824e-08	0.0010871958663303
0.84	0.00110882947581997	7.00550715284563e-09	0.00110883648132713
0.8425	0.00113445495197162	5.51750230477612e-08	0.00113451012699467
0.845	0.00116300580675809	5.58851309541217e-08	0.00116306169188905
0.8475	0.00119343740882633	9.02098321281583e-08	0.00119352761865845
0.85	0.00122472330678071	1.09996472838157e-07	0.00122483330325354
0.8525	0.00125587484337243	1.13671183858817e-07	0.00125598851455629
0.855	0.00128595989606969	1.33179140004521e-07	0.00128609307520969
0.8575	0.00131411791424198	1.44388438859682e-07	0.00131426230268084
0.86	0.00133956736053756	1.55872119410589e-07	0.00133972323265697
0.8625	0.00136162056310578	1.75077924941558e-07	0.00136179564103072
0.865	0.00137968938026021	1.90510361678015e-07	0.00137987989062189
0.8675	0.00139329149540993	2.10163187213021e-07	0.00139350165859714
0.87	0.0014020584600982	2.11439669324958e-07	0.00140226989976752
0.8725	0.00140572426872079	2.15954949326775e-07	0.00140594022367012
0.875	0.00140413064368981	2.28628809406049e-07	0.00140435927249921
0.8775	0.00139723517827605	2.19366613662883e-07	0.00139745454488972
0.88	0.0013850838211465	2.43161232585636e-07	0.00138532698237908
0.8825	0.00136782430362597	2.4011143239356e-07	0.00136806441505837
0.885	0.00134568891391301	2.42125267615e-07	0.00134593103918062
0.8875	0.00131898293645952	2.5267591342874e-07	0.00131923561237295
0.89	0.0012880894980269	2.41971061039587e-07	0.00128833146908794
0.8925	0.00125344370450879	2.36275771930964e-07	0.00125367998028072
0.895	0.00121552909698814	2.54262373244558e-07	0.00121578335936138
0.8975	0.00117487272044928	2.30028818994557e-07	0.00117510274926827
0.9	0.00113202585695704	2.17698685656249e-07	0.00113224355564269
0.9025	0.00108755583899122	2.18099248936465e-07	0.00108777393824016
0.905	0.00104204053619874	2.13680052747751e-07	0.00104225421625148
0.9075	0.000996054824981528	2.19368328160283e-07	0.000996274193309688
0.91	0.000950162155473837	2.31512415905564e-07	0.000950393667889742
0.9125	0.000904903200662794	1.76084134525634e-07	0.00090507928479732
0.915	0.000860792813475574	1.70393919859205e-07	0.000860963207395433
0.9175	0.00081830741996937	1.74874147530654e-07	0.000818482294116901
0.92	0.000777881768479248	1.4651184204994e-07	0.000778028280321298
0.9225	0.000739898759747917	1.40850809843945e-07	0.000740039610557761
0.925	0.000704690464655281	1.19078137512287e-07	0.000704809542792794
0.9275	0.000672528447892943	1.12254865662052e-07	0.000672640702758605
0.93	0.000643625400812523	8.45423691678187e-08	0.000643709943181691
0.9325	0.000618129554783098	6.28195390074376e-08	0.000618192374322105
0.935	0.000596130796029801	7.67392581306791e-08	0.000596207535287932
0.9375	0.000577651675246964	6.35127802915897e-08	0.000577715188027256
0.94	0.000562656668249105	2.79311506780659e-08	0.000562684599399783
0.9425	0.000551055306481385	3.12553625281578e-08	0.000551086561843913
0.945	0.000542704125351848	-2.44103879189195e-10	0.000542703881247969
0.9475	0.000537408020443689	7.9164128481789e-10	0.000537408812084973
0.95	0.000534931819355257	-2.327858888205e-08	0.000534908540766375
0.9525	0.000535004132723675	-2.49820227779506e-08	0.000534979150700897
0.955	0.000537325636544021	-4.65180614887319e-08	0.000537279118482532
0.9575	0.000541568467405543	-6.19224414711793e-08	0.000541506544964072
0.96	0.000547394330541856	-7.26560464754367e-08	0.00054732167449538
0.9625	0.000554453223237933	-1.01067660326417e-07	0.000554352155577606
0.965	0.000562393007967388	-1.07344172407118e-07	0.000562285663794981
0.9675	0.000570863913708411	-1.07574031791069e-07	0.00057075633967662
0.97	0.000579529144174813	-1.24785845203148e-07	0.00057940435832961
0.9725	0.000588064084068908	-1.34871859715981e-07	0.000587929212209192
