# Energy	Aggregated during	Calculated after	Total
0.32	0.217230541070131	0.00146878615139812	0.218699327221529
0.3225	0.186951792277125	0.0013896122666402	0.188341404543765
0.325	0.155977093950484	0.00131061052746147	0.157287704477946
0.3275	0.125589243663467	0.00123296268841061	0.126822206351877
0.33	0.0970252008736554	0.00116067209320216	0.0981858729668576
0.3325	0.0713997781016881	0.0010983802536509	0.072498158355339
0.335	0.049603530709944	0.00103983357815827	0.0506433642881023
0.3375	0.0322067789330837	0.000988484115895244	0.0331952630489789
0.34	0.0194076916036368	0.000936109795826723	0.0203438013994635
0.3425	0.0110471374182064	0.000885953257297053	0.0119330906755035
0.345	0.00668028475107345	0.000837130521957191	0.00751741527303064
0.3475	0.005675884456636	0.000787727917227347	0.00646361237386335
0.35	0.00730898995909541	0.000742781386911581	0.00805177134600699
0.3525	0.010828467655824	0.00070419856338677	0.0115326662192108
0.355	0.0155009565088811	0.000669349164803192	0.0161703056736843
0.3575	0.0206468901157562	0.000638628211795321	0.0212855183275515
0.36	0.0256821882624127	0.000607915540193693	0.0262901038026064
0.3625	0.0301679661282027	0.000571468387938749	0.0307394345161415
0.365	0.0338529228631235	0.000538524248538862	0.0343914471116624
0.3675	0.0366911291355596	0.000510635461418709	0.0372017645969783
0.37	0.0388214913252097	0.000482657014538002	0.0393041483397477
0.3725	0.0405133006948865	0.00045623578945507	0.0409695364843416
0.375	0.0420958491409791	0.000433356448341552	0.0425292055893207
0.3775	0.0438956515706291	0.000413142244365839	0.044308793814995
0.38	0.0461975089057342	0.000392398764008101	0.0465899076697424
0.3825	0.0492310054594252	0.000370014123209077	0.0496010195826343
0.385	0.0531707626118894	0.000347997865843179	0.0535187604777326
0.3875	0.058132701592081	0.000326477300128756	0.0584591788922098
0.39	0.0641565174983125	0.000310268625723109	0.0644667861240356
0.3925	0.071176062416498	0.000291367186291138	0.0714674296027891
0.395	0.0789924785685893	0.000275371989404806	0.0792678505579941
0.3975	0.0872687810531231	0.000265597487604966	0.087534378540728
0.4	0.0955569642487842	0.00024432191410406	0.0958012861628883
0.4025	0.103355988448167	0.000233709960081003	0.103589698408248
0.405	0.110184661717846	0.00021762313342949	0.110402284851275
0.4075	0.115645717990495	0.000202564401965996	0.115848282392461
0.41	0.119462916240481	0.000189332598621693	0.119652248839102
0.4125	0.121483427882265	0.000177650930232332	0.121661078812497
0.415	0.121653062938732	0.000165872444390354	0.121818935383123
0.4175	0.119982561450371	0.000156507547481599	0.120139068997853
0.42	0.116522382985433	0.000147916425272758	0.116670299410706
0.4225	0.111358142731766	0.000136968046153496	0.11149511077792
0.425	0.104624706176493	0.000126246587700495	0.104750952764193
0.4275	0.0965275885820342	0.000118181500783186	0.0966457700828174
0.43	0.0873555041500189	0.000107295015259126	0.0874627991652781
0.4325	0.0774725901482486	0.000101288323527264	0.0775738784717759
0.435	0.0672875212017894	9.45802703227533e-05	0.0673821014721122
0.4375	0.0572076876651913	8.90532861953706e-05	0.0572967409513867
0.44	0.047592958597413	8.39236933334675e-05	0.0476768822907465
0.4425	0.038722984440837	7.81508463287029e-05	0.0388011352871657
0.445	0.0307863451315239	7.21849709147745e-05	0.0308585301024387
0.4475	0.0238902816209385	6.84995855277732e-05	0.0239587812064663
0.45	0.0180826887308552	6.22806776838572e-05	0.0181449694085391
0.4525	0.0133743362314986	5.51188306121604e-05	0.0134294550621107
0.455	0.00975218028746271	5.25215612588127e-05	0.00980470184872152
0.4575	0.00718058612495777	4.91103465130585e-05	0.00722969647147083
0.46	0.00559412882715132	4.57580550637965e-05	0.00563988688221512
0.4625	0.00488989725613305	4.17011317396912e-05	0.00493159838787274
0.465	0.0049271506291209	3.87259703594639e-05	0.00496587659948036
0.4675	0.00553860589278019	3.52926067769677e-05	0.00557389849955716
0.47	0.00655129904381758	3.17886787689715e-05	0.00658308772258655
0.4725	0.0078110010549693	2.90031733495599e-05	0.00784000422831886
0.475	0.00920130802031842	2.5273949848653e-05	0.00922658197016707
0.4775	0.0106515887716374	2.24845272224038e-05	0.0106740732988598
0.48	0.0121316817027883	2.24906597179912e-05	0.0121541723625063
0.4825	0.0136370099948568	2.16172666751623e-05	0.013658627261532
0.485	0.0151707398345377	1.85401955638819e-05	0.0151892800301016
0.4875	0.0167304231821889	1.76083753617705e-05	0.0167480315575506
0.49	0.0183035896768062	1.67829448101088e-05	0.0183203726216164
0.4925	0.019872649618797	1.66266331817359e-05	0.0198892762519788
0.495	0.0214250113868361	1.32676204165328e-05	0.0214382790072526
0.4975	0.0229625172890888	1.22895053071209e-05	0.0229748067943959
0.5	0.0245042172461512	1.0949942304813e-05	0.0245151671884561
0.5025	0.0260802944619412	1.06194454010842e-05	0.0260909139073422
0.505	0.0277183218580573	9.80261887788851e-06	0.0277281244769352
0.5075	0.0294267521461254	1.04289198477628e-05	0.0294371810659732
0.51	0.0311818562022803	8.70858093591556e-06	0.0311905647832162
0.5125	0.0329231315515952	9.1538672550563e-06	0.0329322854188503
0.515	0.0345593216928321	8.34309416203131e-06	0.0345676647869942
0.5175	0.0359833703321344	6.05895843246153e-06	0.0359894292905669
0.52	0.0370914131688875	5.77674405696217e-06	0.0370971899129444
0.5225	0.0378002871185908	5.79232666754433e-06	0.0378060794452584
0.525	0.0380584366740162	5.58061999691704e-06	0.0380640172940131
