# Polar angle	Differential absorption probability
0	0.142265132384311
0.0157868977567326	0.14191735694703
0.0315737955134653	0.140879922379287
0.0473606932701979	0.139170338296881
0.0631475910269305	0.13681724184587
0.0789344887836631	0.133859601795537
0.0947213865403958	0.130345647811944
0.110508284297128	0.126331565567893
0.126295182053861	0.121880006099325
0.142082079810594	0.117058463105672
0.157868977567326	0.111937574583967
0.173655875324059	0.10658940533435
0.189442773080792	0.101085764687194
0.205229670837524	0.0954966096129645
0.221016568594257	0.0898885775989375
0.236803466350989	0.0843236867593897
0.252590364107722	0.0788582330245911
0.268377261864455	0.0735419063184857
0.284164159621187	0.0684171397032532
0.29995105737792	0.0635186977763933
0.315737955134653	0.0588735033081918
0.331524852891385	0.0545006942950405
0.347311750648118	0.0504118973254778
0.36309864840485	0.0466116974435362
0.378885546161583	0.0430982795897712
0.394672443918316	0.0398642122740735
0.410459341675048	0.0368973404937692
0.426246239431781	0.0341817521993938
0.442033137188514	0.0316987809958241
0.457820034945246	0.0294280074156612
0.473606932701979	0.0273482221543946
0.489393830458711	0.025438317194209
0.505180728215444	0.0236780747614692
0.520967625972177	0.0220488294539367
0.536754523728909	0.0205339854178919
0.552541421485642	0.0191193778271488
0.568328319242375	0.0177934757040642
0.584115216999107	0.016547430861496
0.59990211475584	0.0153749849548507
0.615689012512572	0.0142722528658627
0.631475910269305	0.0132374055186185
0.647262808026038	0.0122702784866597
0.66304970578277	0.0113719342545586
0.678836603539503	0.0105442057590221
0.694623501296236	0.00978924700307897
0.710410399052968	0.00910911338083613
0.726197296809701	0.00850539022482161
0.741984194566434	0.00797888339451546
0.757771092323166	0.00752938086770961
0.773557990079899	0.00715548964223476
0.789344887836631	0.00685454809910846
0.805131785593364	0.00662261051980946
0.820918683350097	0.00645449778720107
0.836705581106829	0.00634390642957239
0.852492478863562	0.00628356700590536
0.868279376620295	0.00626544223678186
0.884066274377027	0.00628095509249784
0.89985317213376	0.00632123709639614
0.915640069890493	0.00637738725766014
0.931426967647225	0.00644073223519009
0.947213865403958	0.00650307853332005
0.96300076316069	0.00655694777810971
0.978787660917423	0.0065957865002572
0.994574558674156	0.00661414246038629
1.01036145643089	0.0066078004951164
1.02614835418762	0.0065738722108752
1.04193525194435	0.00651083563121831
1.05772214970109	0.00641852307483449
1.07350904745782	0.00629805800228293
1.08929594521455	0.00615174415831627
1.10508284297128	0.00598291285050854
1.12086974072802	0.00579573642406486
1.13665663848475	0.00559501770896269
1.15244353624148	0.0053859662606914
1.16823043399821	0.00517397248544723
1.18401733175495	0.00496439021029306
1.19980422951168	0.00476233698970416
1.21559112726841	0.00457251957311056
1.23137802502514	0.00439908969776726
1.24716492278188	0.00424553295979554
1.26295182053861	0.00411459120337964
1.27873871829534	0.004008216879827
1.29452561605208	0.00392755633844357
1.31031251380881	0.00387295812094695
1.32609941156554	0.00384400205771198
1.34188630932227	0.00383954524181639
1.35767320707901	0.00385778164911007
1.37346010483574	0.00389631309381209
1.38924700259247	0.00395223015309688
1.4050339003492	0.00402220246433357
1.42082079810594	0.00410257823734187
1.43660769586267	0.00418949283493857
1.4523945936194	0.00427898583690461
1.46818149137613	0.004367125171551
1.48396838913287	0.00445013580017696
1.4997552868896	0.00452452924750414
1.51554218464633	0.00458722918383313
1.53132908240306	0.00463568747440138
1.5471159801598	0.00466798477569066
1.56290287791653	0.00468290997621722
1.57868977567326	0.00468001357580688
1.59447667343	0.00465963141915146
1.61026357118673	0.00462287692124313
1.62605046894346	0.0045716018637105
1.64183736670019	0.0045083277914731
1.65762426445693	0.00443615178663396
1.67341116221366	0.00435863175730464
1.68919805997039	0.00427965722240184
1.70498495772712	0.00420331183924623
1.72077185548386	0.00413373362673289
1.73655875324059	0.00407497807449951
1.75234565099732	0.00403088824876213
1.76813254875405	0.00400497479543444
1.78391944651079	0.00400030759597212
1.79970634426752	0.00401941992511012
1.81549324202425	0.00406422541915347
1.83128013978099	0.00413594804945508
1.84706703753772	0.0042350655935207
1.86285393529445	0.00436126771777774
1.87864083305118	0.00451343058286891
1.89442773080792	0.00468961066731539
1.91021462856465	0.00488706108094942
1.92600152632138	0.005102273827513
1.94178842407811	0.00533105114524144
1.95757532183485	0.00556860814254607
1.97336221959158	0.00580970747094652
1.98914911734831	0.00604882483825415
2.00493601510504	0.00628034193140657
2.02072291286178	0.00649876101023029
2.03650981061851	0.00669893329336783
2.05229670837524	0.00687629152016075
2.06808360613197	0.00702707593413451
2.08387050388871	0.00714854252922783
2.09965740164544	0.00723914278497904
2.11544429940217	0.00729866526365
2.1312311971589	0.00732833124486577
2.14701809491564	0.00733083886393052
2.16280499267237	0.00731035279245817
2.1785918904291	0.00727243913786949
2.19437878818584	0.00722394774272131
2.21016568594257	0.00717284627816657
2.2259525836993	0.00712801234821002
2.24173948145603	0.00709899121720946
2.25752637921277	0.00709572776696901
2.2733132769695	0.00712828195312644
2.28910017472623	0.00720653746032694
2.30488707248296	0.00733991354961808
2.3206739702397	0.00753709032341192
2.33646086799643	0.00780575783292546
2.35224776575316	0.008152399593484
2.36803466350989	0.00858212106931181
2.38382156126663	0.00909853340710685
2.39960845902336	0.00970370197278743
2.41539535678009	0.0103981679119578
2.43118225453682	0.0111810488745517
2.44696915229356	0.0120502221403446
2.46275605005029	0.0130025896625869
2.47854294780702	0.0140344201215318
2.49432984556376	0.0151417581629844
2.51011674332049	0.0163208858991279
2.52590364107722	0.017568816851135
2.54169053883395	0.0188837982334274
2.55747743659069	0.020265794230565
2.57326433434742	0.0217169210627071
2.58905123210415	0.0232418044469471
2.60483812986088	0.024847831688903
2.62062502761762	0.0265452740877675
2.63641192537435	0.0283472604663159
2.65219882313108	0.0302695891654943
2.66798572088781	0.0323303733796367
2.68377261864455	0.0345495227866584
2.69955951640128	0.0369480725502024
2.71534641415801	0.0395473784544677
2.73113331191474	0.0423682037498997
2.74692020967148	0.0454297289002028
2.76270710742821	0.0487485195985132
2.77849400518494	0.0523374910489291
2.79428090294168	0.0562049075832445
2.81006780069841	0.0603534562851963
2.82585469845514	0.064779431571475
2.84164159621187	0.0694720648070105
2.85742849396861	0.0744130291904359
2.87321539172534	0.0795761454913965
2.88900228948207	0.0849273088762587
2.9047891872388	0.0904246511063945
2.92057608499554	0.0960189458877957
2.93636298275227	0.101654258135419
2.952149880509	0.10726883044691
2.96793677826573	0.112796192254115
2.98372367602247	0.118166469095205
2.9995105737792	0.123307861460378
3.01529747153593	0.128148255025267
3.03108436929266	0.132616917183246
3.0468712670494	0.136646229051712
3.06265816480613	0.140173397998658
3.07844506256286	0.143142093621656
3.0942319603196	0.145503950338937
3.11001885807633	0.1472198825256
3.12580575583306	0.148261163493988
3.14159265358979	0.148610227444947
